0,-42,-52,4147,37,-21,9,31494,-32461,-31636,16191,0,0,0
0,-47,-54,4153,45,-33,-1,31495,-32461,-31636,16191,0,0,0
0,-46,-52,4151,42,-39,-1,31496,-32459,-31635,16191,0,0,0
0,-44,-55,4150,47,-39,-1,31496,-32459,-31636,16191,0,0,0
0,-48,-50,4142,23,-24,0,31496,-32458,-31636,16191,0,0,0
0,-50,-51,4153,29,-36,-6,31495,-32460,-31635,16191,0,0,0
0,-44,-52,4152,50,-28,1,31495,-32460,-31635,16191,0,0,0
0,-53,-51,4150,43,-28,0,31495,-32460,-31634,16191,0,0,0
0,-50,-53,4151,23,-27,-4,31495,-32460,-31638,16191,0,0,0
0,-47,-59,4159,13,-53,-2,31495,-32461,-31635,16191,0,0,0
0,-45,-61,4149,27,-20,8,31496,-32461,-31636,16191,0,0,0
0,-42,-62,4145,47,-40,18,31496,-32459,-31637,16191,0,0,0
0,-47,-50,4156,49,-19,5,31496,-32459,-31638,16191,0,0,0
0,-51,-53,4152,42,-37,-16,31496,-32460,-31635,16191,0,0,0
0,-43,-51,4149,38,-23,-19,31495,-32461,-31634,16191,0,0,0
0,-50,-47,4149,26,-43,-19,31496,-32458,-31636,16191,0,0,0
0,-50,-51,4149,43,-24,1,31495,-32459,-31638,16191,0,0,0
0,-46,-52,4148,47,-32,-2,31495,-32460,-31636,16191,0,0,0
0,-52,-52,4148,18,-15,0,31495,-32460,-31636,16191,0,0,0
0,-48,-55,4157,54,-30,-5,31494,-32461,-31637,16191,0,0,0
0,-46,-55,4142,38,-24,-4,31498,-32459,-31637,16191,0,0,0
0,-43,-63,4152,17,-31,8,31494,-32461,-31635,16191,0,0,0
0,-38,-65,4154,43,-8,9,31497,-32459,-31633,16191,0,0,0
0,-36,-59,4151,35,-44,11,31495,-32458,-31636,16191,0,0,0
0,-46,-62,4149,37,-39,-13,31496,-32462,-31636,16191,0,0,0
0,-48,-52,4153,43,-41,-12,31496,-32460,-31636,16191,0,0,0
0,-52,-44,4154,38,-9,-2,31496,-32459,-31636,16191,0,0,0
0,-48,-49,4151,38,-26,-9,31495,-32460,-31638,16191,0,0,0
0,-42,-40,4149,60,-12,-10,31496,-32461,-31637,16191,0,0,0
0,-50,-49,4149,32,-40,8,31495,-32459,-31637,16191,0,0,0
0,-45,-52,4158,40,-26,7,31495,-32458,-31634,16191,0,0,0
0,-45,-57,4149,33,-38,-14,31495,-32461,-31637,16191,0,0,0
0,-45,-52,4149,32,-19,6,31495,-32460,-31636,16191,0,0,0
0,-48,-64,4151,17,-24,-5,31496,-32459,-31637,16191,0,0,0
0,-48,-59,4147,42,-25,2,31497,-32460,-31636,16191,0,0,0
0,-48,-60,4140,17,-29,-6,31495,-32460,-31636,16191,0,0,0
0,-44,-56,4149,52,-17,1,31497,-32460,-31636,16191,0,0,0
0,-48,-49,4148,44,-17,3,31496,-32460,-31639,16191,0,0,0
0,-46,-49,4146,47,-38,13,31494,-32460,-31638,16191,0,0,0
0,-51,-58,4146,40,-23,7,31495,-32459,-31635,16191,0,0,0
0,-46,-54,4148,39,-19,-2,31496,-32459,-31637,16191,0,0,0
0,-41,-52,4147,15,-34,5,31495,-32459,-31637,16191,0,0,0
0,-50,-58,4148,36,-30,9,31497,-32459,-31635,16191,0,0,0
0,-48,-55,4155,27,-28,-23,31497,-32460,-31637,16191,0,0,0
0,-51,-54,4149,15,-17,14,31495,-32461,-31635,16191,0,0,0
0,-50,-52,4148,40,-41,-8,31496,-32461,-31635,16191,0,0,0
0,-49,-48,4152,45,-1,5,31494,-32461,-31635,16191,0,0,0
0,-50,-48,4150,48,-26,5,31494,-32460,-31637,16191,0,0,0
0,-42,-51,4150,36,-26,6,31496,-32458,-31637,16191,0,0,0
0,-45,-54,4144,35,-47,-5,31496,-32459,-31633,16191,0,0,0
0,-42,-67,4152,32,-20,-4,31497,-32459,-31634,16191,0,0,0
0,-37,-71,4158,41,-37,-7,31496,-32461,-31635,16191,0,0,0
0,-42,-71,4156,38,-23,-9,31496,-32462,-31636,16191,0,0,0
0,-40,-60,4160,48,-31,-10,31496,-32460,-31635,16191,0,0,0
0,-45,-54,4146,33,-27,-7,31495,-32460,-31639,16191,0,0,0
0,-50,-41,4144,45,-41,-10,31495,-32460,-31638,16191,0,0,0
0,-51,-39,4154,32,-12,3,31495,-32459,-31636,16191,0,0,0
0,-53,-45,4147,35,-41,20,31496,-32460,-31636,16191,0,0,0
0,-52,-46,4147,20,-20,2,31496,-32459,-31638,16191,0,0,0
0,-53,-52,4154,45,-17,11,31495,-32461,-31636,16191,0,0,0
0,-44,-61,4150,41,-29,-3,31496,-32460,-31636,16191,0,0,0
0,-46,-64,4147,29,-34,18,31496,-32459,-31635,16191,0,0,0
0,-46,-69,4152,37,-28,-13,31496,-32459,-31634,16191,0,0,0
0,-43,-64,4150,26,-35,-4,31495,-32460,-31636,16191,0,0,0
0,-48,-64,4152,32,-16,7,31496,-32458,-31637,16191,0,0,0
0,-50,-54,4149,39,-33,4,31496,-32461,-31636,16191,0,0,0
0,-48,-52,4146,25,-27,1,31496,-32460,-31636,16191,0,0,0
0,-47,-44,4148,28,-42,2,31495,-32459,-31638,16191,0,0,0
0,-43,-44,4145,40,-29,-4,31495,-32460,-31634,16191,0,0,0
0,-45,-44,4149,25,-35,-9,31495,-32459,-31636,16191,0,0,0
0,-50,-47,4147,35,-32,-19,31496,-32460,-31638,16191,0,0,0
0,-51,-53,4148,48,-29,-4,31496,-32458,-31636,16191,0,0,0
0,-48,-58,4152,41,-35,14,31495,-32461,-31636,16191,0,0,0
0,-50,-60,4149,66,-28,-1,31496,-32461,-31637,16191,0,0,0
0,-52,-61,4148,47,-13,5,31494,-32460,-31636,16191,0,0,0
0,-55,-58,4149,32,-32,-4,31495,-32460,-31636,16191,0,0,0
0,-51,-58,4147,53,-37,-12,31495,-32460,-31635,16191,0,0,0
0,-45,-52,4150,23,-21,-4,31495,-32461,-31636,16191,0,0,0
0,-45,-53,4153,34,-40,1,31495,-32460,-31637,16191,0,0,0
0,-40,-56,4146,48,-36,6,31495,-32459,-31638,16191,0,0,0
0,-38,-51,4153,36,-26,2,31494,-32460,-31637,16191,0,0,0
0,-42,-50,4144,25,-26,4,31495,-32459,-31636,16191,0,0,0
0,-46,-54,4143,40,-26,15,31495,-32459,-31637,16191,0,0,0
0,-48,-55,4152,27,-32,-11,31496,-32459,-31638,16191,0,0,0
0,-56,-55,4146,43,-38,7,31495,-32460,-31636,16191,0,0,0
0,-52,-49,4147,23,-16,-10,31496,-32461,-31638,16191,0,0,0
0,-49,-53,4150,38,-40,1,31495,-32459,-31636,16191,0,0,0
0,-43,-54,4145,43,-37,-1,31495,-32459,-31636,16191,0,0,0
0,-48,-52,4157,35,-11,1,31495,-32460,-31635,16191,0,0,0
0,-45,-50,4148,33,-34,-6,31496,-32460,-31637,16191,0,0,0
0,-38,-56,4152,31,-28,-4,31496,-32460,-31637,16191,0,0,0
0,-40,-50,4162,45,-29,11,31496,-32459,-31637,16191,0,0,0
0,-38,-51,4137,32,-34,6,31495,-32459,-31634,16191,0,0,0
0,-44,-48,4148,55,-23,-1,31496,-32459,-31634,16191,0,0,0
0,-48,-54,4154,33,-44,-2,31495,-32459,-31637,16191,0,0,0
0,-52,-49,4141,38,-39,10,31496,-32462,-31637,16191,0,0,0
0,-51,-56,4152,47,-29,-4,31496,-32461,-31636,16191,0,0,0
0,-51,-62,4153,37,-16,-2,31497,-32461,-31636,16191,0,0,0
0,-48,-58,4152,44,-21,-2,31495,-32459,-31638,16191,0,0,0
0,-44,-56,4151,38,-33,-3,31495,-32458,-31639,16191,0,0,0
0,-39,-56,4146,32,-34,4,31495,-32460,-31636,16191,0,0,0
0,-43,-53,4143,15,-14,-15,31496,-32460,-31638,16191,0,0,0
0,-47,-54,4153,30,-11,5,31496,-32460,-31638,16191,0,0,0
0,-50,-54,4147,28,-30,13,31496,-32460,-31638,16191,0,0,0
0,-48,-54,4145,23,-24,-8,31497,-32461,-31637,16191,0,0,0
0,-47,-53,4153,21,-27,-2,31496,-32458,-31636,16191,0,0,0
0,-47,-54,4154,26,-30,9,31496,-32458,-31636,16191,0,0,0
0,-45,-60,4152,54,-36,4,31494,-32460,-31636,16191,0,0,0
0,-47,-64,4151,16,-29,-2,31493,-32460,-31636,16191,0,0,0
0,-40,-57,4148,42,-37,-11,31494,-32460,-31638,16191,0,0,0
0,-49,-58,4144,33,-24,-10,31495,-32460,-31638,16191,0,0,0
0,-48,-56,4151,39,-20,-8,31494,-32460,-31636,16191,0,0,0
0,-49,-49,4152,47,-26,-3,31494,-32461,-31638,16191,0,0,0
0,-54,-45,4149,42,-40,-3,31495,-32461,-31638,16191,0,0,0
0,-46,-48,4146,25,-15,8,31495,-32458,-31636,16191,0,0,0
0,-46,-56,4154,42,-31,-4,31493,-32459,-31637,16191,0,0,0
0,-48,-46,4156,38,-46,-12,31494,-32461,-31634,16191,0,0,0
0,-51,-60,4146,38,-38,0,31495,-32459,-31635,16191,0,0,0
0,-41,-60,4142,36,-34,-10,31495,-32460,-31637,16191,0,0,0
0,-40,-58,4154,55,-34,-6,31495,-32459,-31635,16191,0,0,0
0,-46,-57,4148,27,-35,6,31496,-32460,-31637,16191,0,0,0
0,-36,-54,4148,45,-38,13,31494,-32459,-31636,16191,0,0,0
0,-44,-47,4154,34,-31,-10,31494,-32459,-31637,16191,0,0,0
0,-44,-51,4141,28,-39,-3,31495,-32460,-31636,16191,0,0,0
0,-56,-50,4140,43,-41,-11,31496,-32459,-31634,16191,0,0,0
0,-60,-52,4156,25,-9,7,31496,-32459,-31637,16191,0,0,0
0,-57,-58,4143,35,-32,-7,31496,-32459,-31635,16191,0,0,0
0,-48,-62,4134,58,-30,4,31496,-32460,-31636,16191,0,0,0
0,-45,-61,4153,21,-46,-1,31496,-32461,-31635,16191,0,0,0
0,-35,-72,4130,26,-33,-1,31495,-32458,-31637,16191,0,0,0
0,-26,-63,4146,49,-45,-14,31495,-32460,-31637,16191,0,0,0
0,-19,-51,4160,30,-33,-6,31495,-32460,-31636,16191,0,0,0
0,-20,-40,4143,35,-25,1,31495,-32460,-31634,16191,0,0,0
0,-28,-31,4156,37,-14,-2,31496,-32459,-31637,16191,0,0,0
0,-35,-32,4152,42,-37,-8,31495,-32459,-31634,16191,0,0,0
0,-48,-48,4134,34,-23,-19,31496,-32460,-31637,16191,0,0,0
0,-55,-55,4152,21,-27,-9,31497,-32458,-31638,16191,0,0,0
0,-68,-71,4152,46,-18,-19,31495,-32460,-31634,16191,0,0,0
0,-75,-71,4148,25,-27,7,31494,-32459,-31637,16191,0,0,0
0,-72,-79,4150,25,-24,-4,31495,-32461,-31637,16191,0,0,0
0,-74,-76,4149,28,-37,8,31496,-32460,-31637,16191,0,0,0
0,-63,-69,4149,34,-20,-1,31495,-32461,-31635,16191,0,0,0
0,-48,-51,4152,33,-22,-2,31496,-32459,-31636,16191,0,0,0
0,-32,-50,4145,43,-15,2,31496,-32460,-31637,16191,0,0,0
0,-3,-30,4162,19,-33,0,31494,-32460,-31636,16191,0,0,0
0,-9,-40,4152,34,-9,0,31495,-32460,-31636,16191,0,0,0
0,-40,-32,4143,38,-44,-8,31495,-32460,-31637,16191,0,0,0
0,-37,-40,4153,37,-19,-7,31495,-32461,-31635,16191,0,0,0
0,-47,-54,4154,51,-55,-1,31495,-32458,-31636,16191,0,0,0
0,-41,-71,4146,53,-35,-5,31495,-32458,-31636,16191,0,0,0
0,-39,-74,4150,19,-23,3,31496,-32460,-31637,16191,0,0,0
0,-50,-77,4152,48,-25,-3,31494,-32460,-31636,16191,0,0,0
0,-60,-67,4145,50,-17,-8,31497,-32460,-31637,16191,0,0,0
0,-72,-51,4150,32,-30,-4,31495,-32459,-31636,16191,0,0,0
0,-83,-45,4147,39,-25,-7,31496,-32461,-31636,16191,0,0,0
0,-72,-34,4148,36,-13,20,31495,-32459,-31636,16191,0,0,0
0,-56,-33,4084,60,-29,0,31495,-32457,-31636,16191,0,0,0
0,-62,-11,4230,59,-32,-3,31494,-32459,-31637,16191,0,0,0
0,-8,-46,4174,23,-22,6,31497,-32462,-31637,16191,0,0,0
0,25,-96,4068,36,-29,-8,31495,-32462,-31636,16191,0,0,0
0,30,-86,4230,50,-27,-32,31495,-32460,-31637,16191,0,0,0
0,-12,-86,4143,22,-15,-2,31496,-32460,-31637,16191,0,0,0
0,-61,-66,4120,52,-27,-5,31496,-32460,-31639,16191,0,0,0
0,-88,-36,4204,42,-22,1,31496,-32459,-31636,16191,0,0,0
0,-84,-37,4149,32,-24,7,31494,-32459,-31638,16191,0,0,0
0,-65,-38,4130,44,-31,7,31494,-32460,-31638,16191,0,0,0
0,-55,-39,4172,31,-28,-10,31494,-32460,-31636,16191,0,0,0
0,-50,-50,4143,28,-16,4,31495,-32460,-31638,16191,0,0,0
0,-56,-51,4143,52,-47,1,31492,-32459,-31635,16191,0,0,0
0,-56,-62,4163,17,-11,-8,31495,-32459,-31635,16191,0,0,0
0,-47,-64,4148,42,-41,-9,31496,-32460,-31637,16191,0,0,0
0,-36,-65,4148,39,-25,-7,31495,-32462,-31635,16191,0,0,0
0,-26,-63,4157,32,-29,-8,31496,-32460,-31636,16191,0,0,0
0,-19,-69,4129,18,-36,-9,31494,-32461,-31637,16191,0,0,0
0,-35,-44,4149,24,-33,-6,31495,-32460,-31636,16191,0,0,0
0,-59,-50,4136,14,-21,-3,31493,-32459,-31635,16191,0,0,0
0,-69,-23,4135,46,-30,11,31496,-32460,-31637,16191,0,0,0
0,-64,-2,4150,36,-45,15,31494,-32460,-31637,16191,0,0,0
0,-48,-18,4139,49,-45,0,31495,-32460,-31634,16191,0,0,0
0,-46,-36,4140,45,-20,-6,31495,-32459,-31634,16191,0,0,0
0,-31,-49,4163,37,-15,1,31495,-32460,-31636,16191,0,0,0
0,-37,-84,4154,43,-28,-4,31494,-32460,-31637,16191,0,0,0
0,-35,-94,4144,10,-26,2,31495,-32459,-31636,16191,0,0,0
0,-40,-90,4153,29,-15,-2,31496,-32459,-31639,16191,0,0,0
0,-49,-90,4151,34,-26,-14,31496,-32459,-31637,16191,0,0,0
0,-47,-66,4149,32,-28,-14,31494,-32463,-31636,16191,0,0,0
0,-44,-50,4154,37,-17,4,31496,-32458,-31636,16191,0,0,0
0,-47,-38,4150,31,-40,-11,31495,-32459,-31640,16191,0,0,0
0,-42,-31,4148,28,-30,3,31494,-32459,-31638,16191,0,0,0
0,-46,-33,4138,52,-23,-10,31495,-32458,-31637,16191,0,0,0
0,-51,-30,4138,8,-39,19,31495,-32460,-31640,16191,0,0,0
0,-61,-48,4144,35,-41,-5,31496,-32458,-31637,16191,0,0,0
0,-64,-51,4150,35,-31,12,31495,-32460,-31639,16191,0,0,0
0,-56,-50,4144,33,-28,14,31496,-32460,-31637,16191,0,0,0
0,-47,-59,4152,30,-15,-14,31495,-32460,-31636,16191,0,0,0
0,-48,-52,4149,33,-29,5,31494,-32461,-31637,16191,0,0,0
0,-46,-56,4135,14,-26,1,31494,-32460,-31637,16191,0,0,0
0,-38,-61,4136,23,-29,3,31496,-32458,-31638,16191,0,0,0
0,-37,-63,4155,26,-32,-6,31494,-32460,-31637,16191,0,0,0
0,-32,-68,4144,32,-26,-8,31495,-32461,-31637,16191,0,0,0
0,-40,-72,4151,52,-35,-3,31495,-32460,-31638,16191,0,0,0
0,-40,-78,4145,25,-21,9,31495,-32460,-31637,16191,0,0,0
0,-36,-69,4146,41,-35,5,31494,-32458,-31637,16191,0,0,0
0,-38,-53,4158,36,-23,1,31495,-32458,-31638,16191,0,0,0
0,-65,-50,4134,37,-19,-4,31495,-32459,-31636,16191,0,0,0
0,-85,-47,4146,42,-19,3,31496,-32459,-31637,16191,0,0,0
0,-73,-45,4155,31,-31,-8,31496,-32460,-31639,16191,0,0,0
0,-55,-45,4139,37,-31,1,31495,-32459,-31636,16191,0,0,0
0,-39,-45,4148,28,-43,-7,31495,-32460,-31636,16191,0,0,0
0,-28,-50,4157,37,-20,2,31495,-32460,-31636,16191,0,0,0
0,-20,-48,4147,23,-16,-8,31495,-32459,-31636,16191,0,0,0
0,-14,-58,4157,44,-43,5,31496,-32459,-31637,16191,0,0,0
0,-19,-61,4150,40,-49,-1,31495,-32458,-31636,16191,0,0,0
0,-40,-60,4152,61,-37,-9,31494,-32461,-31635,16191,0,0,0
0,-48,-70,4157,47,-33,4,31494,-32460,-31637,16191,0,0,0
0,-56,-60,4146,9,-23,-2,31495,-32460,-31635,16191,0,0,0
0,-62,-56,4153,22,-13,1,31495,-32458,-31636,16191,0,0,0
0,-66,-62,4152,52,-25,6,31496,-32460,-31637,16191,0,0,0
0,-58,-52,4147,31,-19,-1,31496,-32459,-31633,16191,0,0,0
0,-54,-57,4153,44,-29,-4,31496,-32460,-31635,16191,0,0,0
0,-44,-50,4149,31,-24,-10,31497,-32460,-31637,16191,0,0,0
0,-38,-47,4159,24,-37,-3,31496,-32459,-31637,16191,0,0,0
0,-47,-55,4148,39,-29,-14,31495,-32460,-31638,16191,0,0,0
0,-39,-56,4152,54,-20,1,31495,-32459,-31637,16191,0,0,0
0,-40,-55,4146,30,-21,-10,31495,-32460,-31636,16191,0,0,0
0,-46,-64,4151,59,-25,-6,31495,-32459,-31638,16191,0,0,0
0,-45,-66,4153,30,-13,4,31495,-32459,-31637,16191,0,0,0
0,-41,-62,4152,33,-17,12,31495,-32459,-31637,16191,0,0,0
0,-43,-61,4147,26,-32,7,31494,-32460,-31636,16191,0,0,0
0,-47,-59,4152,39,-20,7,31495,-32458,-31634,16191,0,0,0
0,-48,-58,4152,36,-11,-15,31494,-32458,-31636,16191,0,0,0
0,-50,-55,4155,24,-28,2,31494,-32459,-31639,16191,0,0,0
0,-51,-48,4154,34,-31,-8,31495,-32460,-31636,16191,0,0,0
0,-48,-48,4153,44,-19,14,31495,-32458,-31636,16191,0,0,0
0,-51,-47,4152,12,-21,-11,31495,-32460,-31636,16191,0,0,0
0,-60,-47,4146,17,-28,4,31496,-32460,-31636,16191,0,0,0
0,-51,-39,4145,17,-26,-2,31494,-32458,-31635,16191,0,0,0
0,-48,-55,4154,19,-39,-2,31495,-32459,-31636,16191,0,0,0
0,-41,-50,4151,28,-17,1,31495,-32460,-31637,16191,0,0,0
0,-42,-62,4152,31,-21,-8,31496,-32459,-31636,16191,0,0,0
0,-38,-45,4134,34,-20,0,31496,-32460,-31636,16191,0,0,0
0,-35,-48,4183,37,-24,7,31495,-32460,-31636,16191,0,0,0
0,-52,-39,4155,23,-29,5,31496,-32460,-31636,16191,0,0,0
0,-55,-51,4157,51,-24,-6,31495,-32459,-31636,16191,0,0,0
0,-50,-51,4172,47,-25,-9,31495,-32459,-31638,16191,0,0,0
0,-38,-66,4170,25,-32,-15,31495,-32457,-31638,16191,0,0,0
0,-34,-69,4163,43,-38,-1,31496,-32460,-31637,16191,0,0,0
0,-37,-60,4164,43,-34,1,31494,-32459,-31636,16191,0,0,0
0,-34,-65,4164,20,-44,1,31495,-32457,-31636,16191,0,0,0
0,-48,-61,4143,45,-30,1,31495,-32458,-31636,16191,0,0,0
0,-50,-53,4158,30,-33,-5,31497,-32459,-31637,16191,0,0,0
0,-60,-57,4162,26,-44,12,31496,-32457,-31633,16191,0,0,0
0,-50,-59,4143,45,-17,1,31494,-32459,-31636,16191,0,0,0
0,-44,-54,4151,27,-23,-12,31495,-32459,-31638,16191,0,0,0
0,-44,-56,4151,41,-28,4,31494,-32459,-31637,16191,0,0,0
0,-44,-51,4149,48,-33,6,31494,-32460,-31636,16191,0,0,0
0,-49,-43,4149,20,-26,9,31495,-32458,-31636,16191,0,0,0
0,-53,-52,4146,35,-20,11,31495,-32459,-31636,16191,0,0,0
0,-48,-56,4146,50,-46,-10,31497,-32459,-31636,16191,0,0,0
0,-44,-58,4145,33,-17,4,31496,-32456,-31636,16191,0,0,0
0,-44,-60,4148,36,-38,-11,31495,-32459,-31638,16191,0,0,0
0,-38,-56,4152,59,-34,-8,31495,-32457,-31635,16191,0,0,0
0,-37,-59,4149,32,-30,-21,31493,-32460,-31636,16191,0,0,0
0,-40,-62,4148,35,-28,5,31496,-32458,-31635,16191,0,0,0
0,-43,-60,4154,50,-18,-16,31494,-32458,-31636,16191,0,0,0
0,-51,-49,4141,37,-43,-5,31495,-32458,-31637,16191,0,0,0
0,-50,-53,4149,25,-31,2,31495,-32458,-31634,16191,0,0,0
0,-56,-64,4151,33,-12,9,31497,-32459,-31636,16191,0,0,0
0,-50,-52,4149,39,-24,9,31497,-32460,-31636,16191,0,0,0
0,-57,-40,4149,30,-20,3,31495,-32456,-31637,16191,0,0,0
0,-52,-39,4148,40,-34,-2,31495,-32459,-31635,16191,0,0,0
0,-47,-28,4148,39,-28,10,31494,-32459,-31635,16191,0,0,0
0,-34,-34,4153,35,-23,-2,31495,-32461,-31636,16191,0,0,0
0,-27,-39,4134,55,-23,3,31495,-32459,-31636,16191,0,0,0
0,-42,-57,4085,36,-17,0,31496,-32458,-31636,16191,0,0,0
0,-23,-59,4188,26,-31,-15,31496,-32458,-31637,16191,0,0,0
0,-39,-68,4099,50,-36,-18,31494,-32458,-31637,16191,0,0,0
0,-44,-69,4095,56,-29,16,31495,-32458,-31635,16191,0,0,0
0,-49,-75,4173,17,-26,13,31495,-32457,-31637,16191,0,0,0
0,-57,-66,4101,15,-34,11,31494,-32459,-31637,16191,0,0,0
0,-47,-58,4129,43,-24,2,31494,-32461,-31636,16191,0,0,0
0,-42,-57,4165,33,-44,-1,31496,-32460,-31637,16191,0,0,0
0,-35,-53,4127,26,-23,4,31497,-32458,-31638,16191,0,0,0
0,-32,-32,4161,34,-13,-2,31496,-32459,-31636,16191,0,0,0
0,-46,-30,4161,30,-40,-8,31494,-32457,-31634,16191,0,0,0
0,-47,-29,4146,51,-23,8,31495,-32459,-31637,16191,0,0,0
0,-57,-46,4151,36,-40,0,31495,-32458,-31635,16191,0,0,0
0,-49,-80,4166,49,-30,0,31495,-32461,-31638,16191,0,0,0
0,-69,-81,4156,33,-43,-15,31495,-32457,-31639,16191,0,0,0
0,-64,-96,4154,50,-26,-10,31494,-32459,-31639,16191,0,0,0
0,-65,-82,4142,7,-28,-7,31496,-32459,-31636,16191,0,0,0
0,-54,-61,4153,35,-46,8,31495,-32457,-31636,16191,0,0,0
0,-37,-54,4139,32,-14,5,31495,-32457,-31639,16191,0,0,0
0,-28,-29,4152,43,-29,-8,31494,-32458,-31638,16191,0,0,0
0,-25,-20,4156,23,-28,-15,31496,-32459,-31636,16191,0,0,0
0,-30,-26,4149,37,-27,11,31495,-32458,-31636,16191,0,0,0
0,-39,-30,4155,60,-30,6,31494,-32459,-31639,16191,0,0,0
0,-44,-44,4149,39,-26,-13,31494,-32460,-31634,16191,0,0,0
0,-43,-61,4145,38,-30,-3,31496,-32457,-31636,16191,0,0,0
0,-50,-76,4147,29,-24,4,31495,-32459,-31637,16191,0,0,0
0,-47,-85,4148,28,-35,-14,31495,-32459,-31636,16191,0,0,0
0,-57,-81,4143,36,-44,-3,31496,-32459,-31636,16191,0,0,0
0,-51,-77,4160,42,-31,4,31495,-32458,-31636,16191,0,0,0
0,-52,-68,4145,52,-29,-5,31495,-32460,-31638,16191,0,0,0
0,-50,-58,4149,24,-35,-3,31494,-32457,-31637,16191,0,0,0
0,-40,-48,4149,39,-23,-1,31494,-32458,-31636,16191,0,0,0
0,-31,-45,4143,42,-19,8,31496,-32458,-31635,16191,0,0,0
0,-33,-35,4150,55,-20,0,31494,-32458,-31639,16191,0,0,0
0,-30,-35,4150,22,-24,13,31495,-32459,-31637,16191,0,0,0
0,-38,-42,4147,29,-14,-2,31494,-32460,-31637,16191,0,0,0
0,-47,-44,4153,55,-29,2,31495,-32458,-31637,16191,0,0,0
0,-60,-52,4152,22,-23,5,31494,-32459,-31635,16191,0,0,0
0,-71,-60,4148,44,-23,6,31494,-32460,-31637,16191,0,0,0
0,-70,-70,4155,29,-33,-1,31494,-32460,-31635,16191,0,0,0
0,-57,-80,4151,36,-28,6,31494,-32459,-31638,16191,0,0,0
0,-34,-77,4145,24,-39,5,31495,-32458,-31635,16191,0,0,0
0,-22,-72,4150,27,-24,10,31494,-32458,-31637,16191,0,0,0
0,-16,-61,4147,26,-17,-19,31495,-32461,-31635,16191,0,0,0
0,-34,-48,4150,51,-24,-17,31496,-32459,-31636,16191,0,0,0
0,-54,-42,4151,35,-22,-12,31495,-32457,-31634,16191,0,0,0
0,-75,-34,4152,46,-28,-10,31497,-32458,-31637,16191,0,0,0
0,-81,-38,4144,17,-22,-10,31495,-32457,-31636,16191,0,0,0
0,-64,-54,4149,38,-52,2,31495,-32459,-31635,16191,0,0,0
0,-37,-57,4147,18,-29,11,31496,-32458,-31637,16191,0,0,0
0,-8,-70,4149,53,-20,12,31495,-32459,-31636,16191,0,0,0
0,-4,-75,4142,24,-29,-6,31496,-32458,-31636,16191,0,0,0
